Canto Primeiro	c1	1	38	3	Se esta gente, que busca outro hemisfério,
Canto Primeiro	c1	1	38	4	Cuja valia, e obras tanto amaste,
Canto Primeiro	c1	1	38	5	Não queres que padeçam vitupério,
Canto Primeiro	c1	1	38	6	Como há já tanto tempo que ordenaste,
Canto Primeiro	c1	1	38	7	Não onças mais, pois és juiz direito,
Canto Primeiro	c1	1	38	8	Razões de quem parece que é suspeito.
Canto Primeiro	c1	1	39	1	"Que, se aqui a razão se não mostrasse
Canto Primeiro	c1	1	39	2	Vencida do temor demasiado,
Canto Primeiro	c1	1	39	3	Bem fora que aqui Baco os sustentasse,
Canto Primeiro	c1	1	39	4	Pois que de Luso vem, seu tão privado;
Canto Primeiro	c1	1	39	5	Mas esta tenção sua agora passe,
Canto Primeiro	c1	1	39	6	Porque enfim vem de estâmago danado;
Canto Primeiro	c1	1	39	7	Que nunca tirará alheia inveja
Canto Primeiro	c1	1	39	8	O bem, que outrem merece, e o Céu deseja.
Canto Primeiro	c1	1	40	1	"E tu, Padre de grande fortaleza,
Canto Primeiro	c1	1	40	2	Da determinação, que tens tomada,
Canto Primeiro	c1	1	40	3	Não tornes por detrás, pois é fraqueza
Canto Primeiro	c1	1	40	4	Desistir-se da cousa começada.
Canto Primeiro	c1	1	40	5	Mercúrio, pois excede em ligeireza
Canto Primeiro	c1	1	40	6	Ao vento leve, e à seta bem talhada,
Canto Primeiro	c1	1	40	7	Lhe vá mostrar a terra, onde se informe
Canto Primeiro	c1	1	40	8	Da índia, e onde a gente se reforme."
Canto Primeiro	c1	1	41	1	Como isto disse, o Padre poderoso,
Canto Primeiro	c1	1	41	2	A cabeça inclinando, consentiu
Canto Primeiro	c1	1	41	3	No que disse Mavorte valeroso,
Canto Primeiro	c1	1	41	4	E néctar sobre todos esparziu.
Canto Primeiro	c1	1	41	5	Pelo caminho Lácteo glorioso
Canto Primeiro	c1	1	41	6	Logo cada um dos Deuses se partiu,
Canto Primeiro	c1	1	41	7	Fazendo seus reais acatamentos,
Canto Primeiro	c1	1	41	8	Para os determinados aposentos.
Canto Primeiro	c1	1	42	1	Enquanto isto se passa na formosa
Canto Primeiro	c1	1	42	2	Casa etérea do Olimpo onipotente,
Canto Primeiro	c1	1	42	3	Cortava o mar a gente belicosa,
Canto Primeiro	c1	1	42	4	Já lá da banda do Austro e do Oriente,
Canto Primeiro	c1	1	42	5	Entre a costa Etiópica e a famosa
Canto Primeiro	c1	1	42	6	Ilha de São Lourenço; e o Sol ardente
Canto Primeiro	c1	1	42	7	Queimava então os Deuses, que Tifeu
Canto Primeiro	c1	1	42	8	Com o temor grande em peixes converteu.
Canto Primeiro	c1	1	43	1	Tão brandamente os ventos os levavam,
Canto Primeiro	c1	1	43	2	Como quem o céu tinha por amigo:
Canto Primeiro	c1	1	43	3	Sereno o ar, e os tempos se mostravam
